document,TTR,C,R,CTTR,U,S,K,D,Vm,Maas,lgV0,lgeV0,ARI,ARI.simple,ARI.NRI,Bormuth.MC,Bormuth.GP,Coleman,Coleman.C2,Coleman.Liau.ECP,Coleman.Liau.grade,Coleman.Liau.short,Dale.Chall,Dale.Chall.old,Dale.Chall.PSK,Danielson.Bryan,Danielson.Bryan.2,Dickes.Steiwer,DRP,ELF,Farr.Jenkins.Paterson,Flesch,Flesch.PSK,Flesch.Kincaid,FOG,FOG.PSK,FOG.NRI,FORCAST,FORCAST.RGL,Fucks,Linsear.Write,LIW,nWS,nWS.2,nWS.3,nWS.4,RIX,Scrabble,SMOG,SMOG.C,SMOG.simple,SMOG.de,Spache,Spache.old,Strain,Traenkle.Bailer,Traenkle.Bailer.2,Wheeler.Smith,meanSentenceLength,meanWordSyllables,CECR.niveau,W,NDW,NDWC,S.1,VP,C.1,T,DC,CT,CP,CN,MLS,MLT,MLC,C.S,VP.T,C.T,DC.C,DC.T,T.S,CT.T,CP.T,CP.C,CN.T,CN.C
cohort_student232,0.514563106796116,0.87529044339098,7.38536995149115,5.22224517427075,18.5540489701476,0.841225059218804,202.658120463757,0.0154866208856263,0.104076172980297,0.232156394714818,4.18799816419643,9.64322214236513,8.82140974967061,58.6442687747036,6.67799736495389,-3.33853540441164,95841305.1202035,43.1876811594203,43.3253623188406,52.6195647342995,8.64597878454299,8.64676328502415,32.1990294246816,7.69736974088713,6.67644479578393,5.61804916151809,86.5899083848191,-349.350701136993,433.853540441163,6.90909090909091,-49.6055270092227,55.7258498023716,6.36091299956082,10.1616512955643,13.3243741765481,6.48937470197628,23.6222727272727,10.5072463768116,9.98797101449275,83.2727272727273,10.9090909090909,42.4896794027229,6.64043381642512,7.14196697408871,6.76466653491436,7.28192068511199,4.45454545454545,1.72836801752464,12.5633899718382,12.1840827994987,12.0453403373329,7.04534033733291,4.87706280193237,5.52811242863417,8.80909090909091,-384.525641185771,-236.853342705314,69.0909090909091,18.8181818181818,1.56038647342995,B2,209,111,90,11,27,21,14,6,4,4,20,19,14.9286,9.9524,1.9091,1.9286,1.5,0.2857,0.4286,1.2727,0.2857,0.2857,0.1905,1.4286,0.9524
cohort_student233,0.697368421052632,0.916771272111993,6.07951694756989,4.29886765996521,22.5981297564902,0.862439992078684,263.157894736842,0.0133333333333333,0.0863010135825896,0.210360285227913,4.31702910165264,9.94032685548684,5.13473684210527,51.1842105263158,4.18947368421053,-1.48458912798877,8120424.96293654,46.4184210526316,53.9447368421053,53.8174894736842,8.31774261425263,8.3178947368421,37.445,7.43191052631579,6.26497894736842,5.11187066666667,83.2708933333333,-256.495591710526,248.458912798877,3.25,-40.1075263157895,59.1609210526316,5.95988421052632,7.36763157894737,10.1157894736842,4.10978841052632,3.25,10.1315789473684,9.57473684210526,44,6,33.1842105263158,5.37182105263158,5.96232105263158,5.37377105263158,5.16283157894737,2.25,1.76,10.1257567015968,9.94066831692886,9.70820393249937,4.70820393249937,3.75060526315789,4.21534210526316,4.65,-281.755971578947,-244.829172105263,32.5,9.5,1.63157894736842,A2,78,57,42,8,12,12,9,3,2,0,8,9.75,8.6667,6.5,1.5,1.3333,1.3333,0.25,0.3333,1.125,0.2222,0,0,0.8889,0.6667
cohort_student234,0.613207547169811,0.895130650503425,6.31335810532222,4.46421832833239,19.3126578450924,0.843017800313477,304.37878248487,0.021203953279425,0.122691739183499,0.227551119685938,4.06661617547911,9.36372978458665,9.58404984423676,60.0576323987539,7.88286604361371,-3.1657712810582,81699535.7961657,53.1761682242991,52.7415887850467,47.2183168224299,10.1259423173869,10.1267289719626,32.1622897196262,7.7675753894081,6.70483302180685,5.92546729559748,83.5997937106918,-361.369921622583,416.57712810582,5.16666666666667,-48.4820950155763,54.3229517133957,6.41350529595016,10.1126635514019,13.8623052959502,6.45362796947041,11.2508333333333,9.34579439252336,8.7103738317757,83.6666666666667,12,40.2632398753894,6.79692024922118,7.57467881619938,7.26733598130841,7.65960809968847,4,1.61257606490872,13.0238667986669,12.6126488327262,12.4868329805051,7.48683298050514,4.88599221183801,5.52359345794392,8.5,-388.67643470405,-255.210937196262,51.6666666666667,17.8333333333333,1.58878504672897,A2,113,67,57,6,16,16,8,7,5,1,13,18.8333,14.125,7.0625,2.6667,2,2,0.4375,0.875,1.3333,0.625,0.125,0.0625,1.625,0.8125
cohort_student235,0.504032258064516,0.889614657590405,11.2253313766734,7.93750793751191,24.4188369365958,0.882039530285655,165.029916753382,0.0145161290322581,0.111816777253408,0.202365983778812,5.25044344286234,12.0895928031432,17.5602395209581,75.9928143712575,14.3552095808383,-6.19756573989921,611813256.097873,45.2326347305389,41.7306387225549,43.517602994012,11.1399527092287,11.1410778443114,18.1995089820359,9.07517592814371,8.02430706586826,7.37520213333333,84.9794053333333,-554.483005819216,719.756573989921,11.7333333333333,-64.3807245508982,39.0262155688623,7.59751620758483,16.1134451097804,19.4278642714571,10.4794188507784,107.551,10.2694610778443,9.72640718562874,158.066666666667,20.2666666666667,57.5516966067864,9.53622650698603,10.1312352894212,9.74307045908184,11.3405948902196,8.06666666666667,1.66224882428388,15.9880676101933,15.3919221364211,15.328828005938,10.328828005938,7.35189700598802,8.32923832335329,15.86,-590.847636902196,-270.772490399202,117.333333333333,33.4,1.58283433133733,B2,504,268,227,15,51,35,19,16,13,12,63,33.6,26.5263,14.4,2.3333,2.6842,1.8421,0.4571,0.8421,1.2667,0.6842,0.6316,0.3429,3.3158,1.8
cohort_student236,0.658385093167702,0.917746110946698,8.35397030613447,5.90714905329874,26.829441153862,0.891562216785077,156.243972068979,0.00947204968944099,0.0786793171217629,0.193060837887465,5.09937375640254,11.7417419950975,9.60814814814815,60.1111111111111,7.87407407407407,-3.19519769983851,84008183.1376078,40.3833333333333,41.1611111111111,47.4321296296296,10.067356752963,10.0681481481481,24.0182716049383,9.11034938271605,7.69092592592593,5.90745955831608,83.8984266390614,-364.80600577333,419.519769983851,7,-48.8098333333333,50.1761111111111,6.6404012345679,10.7324691358025,14.3604938271605,6.60462628148148,18.3,10.8333333333333,10.3466666666667,84.2222222222222,12.8888888888889,42.0740740740741,7.76336543209877,8.24853827160494,7.61873580246914,7.9998987654321,4.33333333333333,1.67420212765957,13.3837933970093,12.9483727902713,12.8319208025018,7.83192080250175,5.82341975308642,6.5090987654321,8.83333333333333,-392.315523580247,-256.816008765432,70,18,1.6358024691358,B2,166,110,88,9,24,20,10,9,7,6,18,18.4444,16.6,8.3,2.2222,2.4,2,0.45,0.9,1.1111,0.7,0.6,0.3,1.8,0.9
cohort_student237,0.625,0.898801879632348,6.37377439199098,4.50693909432999,19.9315296763509,0.84793554469885,244.082840236686,0.0149365197908887,0.0949929925786805,0.223990544098244,4.13571877168768,9.52284439250369,8.6825,58.125,7.85,-2.24822920347832,29122387.5777267,40.1785714285714,44.0309523809524,42.7722390476191,11.3441854119962,11.3447619047619,26.896130952381,8.94930952380952,7.45945,5.89905192307692,80.0138557692308,-325.32313875,324.822920347832,5.125,-43.8642464285714,38.8159821428572,7.138225,11.1058928571429,14.7738095238095,5.87431689285714,8.671875,10.8571428571429,10.3728571428571,65.625,12.5,43.6011904761905,8.38035714285714,8.914625,8.44067440476191,8.32633333333333,4,1.59309021113244,13.2279040752358,12.8028912323358,12.6824583655185,7.68245836551854,4.98045833333333,5.55629166666667,7.2,-359.750647619048,-293.412102380952,51.25,13.125,1.82857142857143,B1,105,71,55,8,13,13,10,3,2,2,10,13.125,10.5,8.0769,1.625,1.3,1.3,0.2308,0.3,1.25,0.2,0.2,0.1538,1,0.7692
cohort_student238,0.598086124401914,0.903783535357515,8.64643079832593,6.11394985055648,24.1138176790438,0.879798283464853,158.650214051876,0.0111336032388664,0.0886849559124185,0.203641840508899,4.8994385230258,11.28137410716,9.25981832543444,59.4269352290679,7.52906793048973,-3.11296796169025,77686960.7029147,49.5879146919431,49.6329383886256,48.2121161137441,9.85363733636967,9.85440758293839,33.8580213270142,7.50199826224329,6.50474012638231,5.82151857142857,84.2302642857143,-354.383492199332,411.296796169025,5.58333333333333,-48.2728226698262,58.6798597946288,6.17337717219589,9.44285545023697,12.3413902053712,6.03681695718799,21.97375,9.76303317535545,9.169336492891,81.75,9.33333333333333,39.3842812006319,6.08919873617694,6.74609960505529,6.16716812796209,6.61846034755134,3.83333333333333,1.68653648509764,11.8554640767504,11.5276296821914,11.3666002653408,6.36660026534076,4.96288665086888,5.6007144549763,8.125,-381.306145150079,-250.718652085308,55.8333333333333,17.5833333333333,1.54028436018957,B1,214,136,117,12,36,29,16,8,6,4,21,17.8333,13.375,7.3793,2.4167,2.25,1.8125,0.2759,0.5,1.3333,0.375,0.25,0.1379,1.3125,0.7241
cohort_student239,0.669014084507042,0.918893423574132,7.97222290381855,5.6372128764208,26.5365453607856,0.889652127999961,159.690537591748,0.00899011087803416,0.0737749142303878,0.194123363713688,5.01316657036199,11.5432426136116,4.29931924882629,49.5863849765258,3.1331455399061,-1.4638631487557,7775489.70726569,51.4866197183099,58.5570422535211,57.5877830985915,7.28466707985352,7.28478873239437,40.7426478873239,6.88597624413145,5.86486403755869,4.86555446808511,85.3499353191489,-241.964707826291,246.38631487557,2.86666666666667,-40.0108708920188,73.30520657277,5.19839539906103,5.38650704225352,8.57539906103286,3.72516358234742,6.83066666666667,9.54225352112676,8.92647887323944,42.2,4.53333333333333,23.5511737089202,3.85008018779343,4.50350460093897,4.23625352112676,4.10641708920188,1.33333333333333,1.58653846153846,9.21078282632365,9.11575500120064,8.8309518948453,3.8309518948453,3.82559342723005,4.29351830985915,4.16,-265.266567361502,-232.678289929577,28.6666666666667,9.46666666666667,1.46478873239437,A2,151,102,86,15,26,21,15,5,5,4,15,10.0667,10.0667,7.1905,1.4,1.7333,1.4,0.2381,0.3333,1,0.3333,0.2667,0.1905,1,0.7143
cohort_student240,0.542435424354244,0.890811627946708,8.92961406669257,6.3141906599371,22.2823112491038,0.869957628672679,207.922005419316,0.0171655049883832,0.118277129883576,0.211845811517508,4.76990991437269,10.9831234637591,14.2774545454545,69.3454545454545,12.1636363636364,-4.58740727514081,248483200.09757,38.95,37.57,40.4250025454545,11.9873376025353,11.9883636363636,15.3136363636364,10.1015545454545,8.5792,6.9090900464499,82.196099535501,-465.083585434418,558.740727514081,10,-55.9326,37.4861818181818,7.48537272727273,14.2414545454545,18.8727272727273,8.90928090909091,48.125,11,10.53,123.181818181818,22.1818181818182,53.7272727272727,10.2572181818182,10.7707636363636,10.2205727272727,11.0336909090909,7.18181818181818,1.61156412157153,16.5819255565344,15.9517665997349,15.8982028346447,10.8982028346447,6.90436363636364,7.74145454545454,12.7636363636364,-499.119503272727,-283.164747090909,100,25,1.70181818181818,C1,277,157,130,11,24,20,13,7,6,8,40,25.1818,21.3077,13.85,1.8182,1.8462,1.5385,0.35,0.5385,1.1818,0.4615,0.6154,0.4,3.0769,2
cohort_student241,0.513513513513513,0.880061264074105,8.26421788781596,5.84368450967783,20.1211038740005,0.854977889151153,153.098492866833,0.0114932207955464,0.0882669377185029,0.22293286556619,4.47258334188075,10.2985037301881,10.9550069396253,62.9441360166551,8.21124219292159,-4.31385637174743,206677781.534211,51.6530534351145,49.286641221374,53.0843450381679,8.51862712216183,8.51954198473282,31.9738514920194,7.40937036780014,6.58237432338654,5.92571553465691,87.8394446534308,-406.439598673594,531.385637174743,7.18181818181818,-54.5755957668286,54.7908431644692,6.52725378209577,11.5342054129077,14.2600971547536,7.57288055461485,37.0854545454545,9.52290076335878,8.90519083969466,103.545454545455,11.2727272727273,39.8487161693269,6.38014809160305,7.06061512838307,6.92880333102013,7.879826648161,3.81818181818182,1.68032056990205,12.7193392140039,12.3290980222345,12.1948602243566,7.19486022435657,5.35626717557252,6.10118043025676,10.8,-441.543304677307,-234.693050801527,71.8181818181818,23.8181818181818,1.51145038167939,B1,271,142,113,12,38,32,14,15,8,4,30,22.5833,19.3571,8.4688,2.6667,2.7143,2.2857,0.4688,1.0714,1.1667,0.5714,0.2857,0.125,2.1429,0.9375
cohort_student242,0.479212253829322,0.879893928530026,10.2443879069772,7.24387615812907,22.146392497192,0.869207177359282,141.394021517939,0.0119774271565127,0.0978426906116741,0.212494896337479,4.92548637335721,11.3413514990376,13.1259875619026,67.1029598065185,10.9212714499597,-4.39467802628123,218524566.958223,42.2808533916849,40.7983588621444,43.6831389496718,11.0945951952341,11.095579868709,25.1607958079005,8.5265127144996,7.40500380052977,6.59447719298246,83.6074596491228,-439.509312698376,539.467802628123,9,-54.929733962916,49.3200472187032,6.82692865369112,12.3555153748704,14.8726937694345,7.76359136201773,67.8918421052632,10.6126914660832,10.1039606126915,115.052631578947,12.6315789473684,48.5602902222734,7.98290196936543,8.49835941494875,7.35777948865599,8.29800476793735,5.89473684210526,1.67446125630445,13.2809165343631,12.8523518705323,12.7332852678458,7.73328526784575,6.2070051825406,6.99672302199701,11.3526315789474,-475.0696047426,-266.763514748359,90,24.0526315789474,1.57330415754923,C2,464,228,209,19,72,48,26,23,14,7,48,24.4211,17.8462,9.6667,2.5263,2.7692,1.8462,0.4792,0.8846,1.3684,0.5385,0.2692,0.1458,1.8462,1
cohort_student243,0.691428571428571,0.928555523851367,9.1467402468233,6.46772205428067,31.3955419593234,0.908241847127281,127.673469387755,0.0070935960591133,0.0671035329089174,0.178470322246746,5.61104971870581,12.9199194383404,9.77634831460674,60.423595505618,8.13573033707866,-3.1621553769166,81428525.1872509,51.4151685393258,51.173595505618,46.2776,10.3837024896,10.3844943820225,29.3022696629213,8.24511033707865,7.0533608988764,5.96559457627119,83.3336742372881,-368.104405471589,416.21553769166,5.4,-48.4700898876405,54.2635056179775,6.41592876404494,10.1126741573034,14.3110112359551,6.55832084404494,20.038,9.55056179775281,8.93561797752809,84.3,12.8,41.3955056179775,6.94509258426966,7.67979146067416,7.60324157303371,7.96771370786517,4.2,1.72062350119904,13.3483712068914,12.9153057952513,12.7979589711327,7.79795897113271,5.07010337078652,5.71621573033708,8.49,-395.238179707865,-263.777990280899,54,17.8,1.58988764044944,C2,178,128,107,10,24,21,13,7,8,3,17,17.8,13.6923,8.4762,2.1,1.8462,1.6154,0.3333,0.5385,1.3,0.6154,0.2308,0.1429,1.3077,0.8095
cohort_student244,0.610619469026549,0.908997670122727,9.1796234522808,6.49097399184682,25.8686611905671,0.888557609754211,168.768110267053,0.0125073746312684,0.0981347757683844,0.196613359336092,5.13405219273255,11.8215920456394,12.3911356932153,65.4660766961652,11.2218289085546,-3.40182532511648,101404239.038411,37.4659292035398,38.1738938053097,36.385610619469,13.094147147823,13.0950442477876,22.8412831858407,9.2517395280236,7.81378171091445,6.68110288888889,79.0132544444444,-409.572480383481,440.182532511648,7.75,-49.6918289085546,40.9793436578171,7.15436873156342,12.2222566371681,16.2058997050147,7.2008157941003,29.01,11.1725663716814,10.7198230088496,97.5833333333333,16.3333333333333,51.5766961651917,9.65256165191741,10.1471737463127,8.89755353982301,9.25851386430679,6.16666666666667,1.72540633019675,14.6729945984447,14.1552815649293,14.0679718105893,9.06797181058933,5.87677138643068,6.57680088495575,9.8,-437.213012064897,-296.612425619469,77.5,18.8333333333333,1.73451327433628,C2,228,144,120,11,33,25,13,10,9,5,22,20.7273,17.5385,9.12,2.2727,2.5385,1.9231,0.4,0.7692,1.1818,0.6923,0.3846,0.2,1.6923,0.88
cohort_student245,0.654450261780105,0.919280727374088,9.04468256615527,6.39555637620814,28.25884442516,0.897937403947877,166.936213371344,0.0115183246073298,0.0932395910390774,0.188114728783997,5.32748115899588,12.2669786999106,9.65911867364747,60.1156195462478,8.4326352530541,-2.80060673691637,56532214.8136501,36.5185863874346,38.7620418848168,43.239222513089,11.2162300745236,11.2169633507853,25.6614790575916,8.97282530541012,7.54174956369982,6.02707649122807,81.410001754386,-355.372931160558,380.060673691637,6.66666666666667,-46.743154886562,47.6125676265271,6.72991928446771,10.5724738219895,13.6965095986038,6.08573699458988,19.27125,11.282722513089,10.8409947643979,78.1666666666667,11.6666666666667,44.7124781849913,8.11720907504363,8.53598438045375,7.34730615183246,7.56273891797557,4.58333333333333,1.68230277185501,12.8854716360131,12.4837272619925,12.3541434669349,7.35414346693485,5.33256064572426,5.96492539267016,8.075,-389.942797521815,-285.761062408377,66.6666666666667,15.9166666666667,1.69109947643979,B2,191,127,109,12,21,14,12,1,1,3,26,15.9167,15.9167,13.6429,1.1667,1.75,1.1667,0.0714,0.0833,1,0.0833,0.25,0.2143,2.1667,1.8571
cohort_student246,0.544973544973545,0.884195474316858,7.49214756476907,5.29774834869849,19.6577965389882,0.850384433496944,188.96447467876,0.013677811550152,0.0958525409355348,0.225544677105455,4.30906367115473,9.92198577396308,7.52106782106782,56.0865800865801,5.40923520923521,-3.00406769960994,69800733.2415064,46.1849206349206,46.7695767195767,55.3627994708995,7.89432149377566,7.89502645502646,27.0122703222703,8.66596685906686,7.34679191919192,5.33892069632495,87.4605930367505,-322.83721029341,400.406769960994,5.90909090909091,-47.9074660894661,62.271645021645,5.97088249158249,8.84212602212602,12.1637325637326,5.92458915613276,19.0322727272727,10.1587301587302,9.60460317460317,74.2727272727273,9.09090909090909,35.1712361712362,5.98039259259259,6.54330986050986,6.07804853294853,6.50012053872054,3.09090909090909,1.69938650306748,11.741389052701,11.4221607404996,11.2572282384477,6.25722823844771,5.3411746031746,5.99179509379509,7.74545454545455,-359.446675478595,-232.993894338624,59.0909090909091,17.1818181818182,1.5026455026455,B1,190,111,91,10,27,17,12,3,3,4,20,19,15.8333,11.1765,1.7,2.25,1.4167,0.1765,0.25,1.2,0.25,0.3333,0.2353,1.6667,1.1765
cohort_student247,0.567415730337079,0.890643245139237,7.5702700588582,5.35298929403212,20.5787013813112,0.857219921383348,286.579977275596,0.0231701898051165,0.136956225227442,0.220440312201076,4.40798143741356,10.1497523479829,9.54385474860335,59.9837988826816,7.81586592178771,-3.17787451690761,82649980.7684036,47.3097765363129,47.4354748603352,47.5307648044693,10.0403303205162,10.0411173184357,33.0735810055866,7.61177016759776,6.59241988826816,5.89128898876405,83.9486901123595,-358.776507762664,417.787451690761,6,-48.6224776536313,54.4408016759777,6.40871441340782,10.1127877094972,13.6404469273743,6.41042838413408,19.7115,10.0279329608939,9.46072625698324,83.7,11.6,39.6877094972067,6.99162301675978,7.62535541899441,7.09594106145251,7.50682659217877,3.9,1.71017964071856,12.8575563523716,12.4577347183602,12.3273790530888,7.32737905308882,5.71093351955307,6.3897156424581,8.52,-392.262554815642,-262.942965530726,60,17.9,1.58659217877095,B1,179,107,91,10,21,16,13,4,5,5,22,17.9,13.7692,11.1875,1.6,1.6154,1.2308,0.25,0.3077,1.3,0.3846,0.3846,0.3125,1.6923,1.375
cohort_student248,0.625,0.911943742184592,9.01387818865997,6.37377439199098,26.3247995369292,0.890361054897005,141.457100591716,0.00938312894834634,0.0803330714392516,0.194902524154323,5.15199790939923,11.8629135853192,8.92983974358975,58.7852564102564,7.16794871794872,-3.05948926670388,73745920.5308902,44.0355769230769,44.7615384615384,49.2345826923077,9.57347740397692,9.57423076923077,32.8573076923077,7.68459871794872,6.6324782051282,5.73934589371981,84.6429743961353,-349.411112916667,405.948926670388,6.25,-48.0878958333333,57.0541666666667,6.25500833333333,9.60750000000001,13.0871794871795,6.17761522051282,22.0733333333333,10.4086538461538,9.87951923076923,79.8333333333333,10.6666666666667,41.3717948717949,7.2740467948718,7.84483205128205,6.74606153846154,7.1322717948718,4.16666666666667,1.6869109947644,12.4579756021291,12.0861370950527,11.9442719099992,6.94427190999916,5.04287179487179,5.68107692307692,8.125,-379.405615416667,-251.032147211538,62.5,17.3333333333333,1.5625,B2,209,136,122,12,29,20,14,5,5,4,23,17.4167,14.9286,10.45,1.6667,2.0714,1.4286,0.25,0.3571,1.1667,0.3571,0.2857,0.2,1.6429,1.15
